ADUA,COD_PAI4,CANTI,FOBDOL,FOBPES
48,LCA,240,2209,8648402
48,LCA,192,1204,4714178
48,LCA,233,6558,25677116
48,LCA,173,2176,8519897
48,LCA,120,468,1832421
48,LCA,108,416,1630385
48,LCA,245,857,3354740
48,LCA,2089,10565,41367379
48,LCA,1,2,9789
48,LCA,1,2,7831
48,LCA,7,4,15662
48,LCA,7,1,3915
48,LCA,7,2,7831
48,LCA,15,56,218481
48,LCA,1807,10594,41907050
48,LCA,2250,2259,8936175
48,LCA,150,119,469959
48,LCA,2940,5657,22377385
48,LCA,3989,7785,30798108
48,LCA,838,27232,104081836
48,LCA,24,1084,4143102
48,LCA,83,565,2160337
48,LCA,22,363,1388742
48,LCA,500,44438,173991921
48,LCA,11,152673,597780444
48,SEN,992,43762,167260552
48,SLE,27000,25161,98516604
48,SGP,6750,103410,409168552
48,ZAF,3000,40200,155632290
48,ZAF,9405,36627,148165648
48,ZAF,2570,22526,90071636
48,ZAF,2448,29720,118834718
48,SWE,38482,159282,625305479
48,SWE,101309,414576,1614107986
48,SWE,41954,200524,766412831
48,SWE,70,3200,12795232
48,CHE,99863,142803,565038702
48,CHE,264410,251210,975874042
48,CHE,6840,26866,107009356
48,CHE,1,1800,7122168
48,CHE,576,30223,119335619
48,CHE,363,271274,1063948515
48,SUR,14400,28317,112790938
48,SUR,9862,24954,98135738
48,SUR,4341,14438,56780307
48,SUR,120,438,1722474
48,SUR,8234,64807,256111254
48,SUR,13979,35178,137736996
48,SUR,331,948,3711828
48,SUR,1623,35445,141458538
48,SUR,1885,13566,54139799
48,SUR,931,5099,20167613
48,SUR,9,2,7831
48,SUR,9,4,15662
48,SUR,250,5,19577
48,SUR,84,8,32890
48,SUR,11,14,55012
48,SUR,95,370,1476626
48,SUR,17872,67000,257602270
48,SUR,19092,19689,77293426
48,SUR,20,698,2781059
48,SUR,21,2727,10859282
48,SUR,98,2197,8749274
48,SUR,34,1355204,5362215436
48,SUR,1404,8466,33859774
48,SUR,2973,14230,55090850
48,SUR,37,18,73069
48,SUR,7740,13872,54553832
48,SUR,8,10,39326
48,SUR,2235,10710,42367475
48,SUR,21812,53686,214739168
48,SUR,52950,44001,175604507
48,SUR,3185,10157,40179240
48,SUR,480,1522,6021878
48,SUR,52,456,1803881
48,THA,766,2635,10493091
48,THA,1440,4536,17807293
48,THA,100,73,292771
48,THA,24500,34962,139234652
48,THA,25003,31186,124219870
48,THA,25000,33218,130404265
48,THA,24427,35093,134128233
48,TTO,360,417240,1678644140
48,TTO,146,33040,129706656
48,TTO,64,16269,63870079
48,TTO,90,15633,61371719
48,TTO,18691,18905,74214837
48,TTO,64,16269,65053519
48,TTO,4609,38180,154448118
48,TTO,194,1757,7013573
48,TTO,7721,27599,109931435
48,TTO,7720,22846,91174048
48,TTO,893,4380,17480054
48,TTO,4148,18194,72611667
48,TTO,11648,25916,102330481
48,TTO,96,870,3472066
48,TTO,2646,24978,98810920
48,TTO,1872,6388,25445159
48,TTO,29000,38710,153166180
48,TTO,19888,32779,129668604
48,TTO,150,31680,126431078
48,TTO,64,16269,64374269
48,TTO,14,5,19916
48,TTO,50,5,19954
48,TTO,222,5,18039
48,TTO,50,5,19954
48,TTO,6,6,23945
48,TTO,6,1,4789
48,TTO,50,15,59863
48,TTO,30,6,23945
48,TTO,6,18,71836
48,TTO,15,21,83615
48,TTO,119,275,1114377
48,TTO,33,2,8090
48,TTO,2880,51504,205939299
48,TTO,5,74034,291145132
48,TTO,360,417240,1668338312
48,TTO,10440,39003,155354800
48,TTO,48,257,1023670
48,TTO,768,2621,10439040
48,TTO,78000,25240,100924392
48,TTO,31,261,1010177
48,TTO,8,31,118931
48,TTO,48,84,325821
48,TTO,2210,5881,22768385
48,TTO,8,90,348740
48,TTO,6,25,96399
48,TTO,2,2,7743
48,TTO,507,57,226258
48,TTO,4,4,15486
48,TTO,100,10,39832
48,TTO,90,104310,408418503
48,TTO,52000,16762,65918074
48,TTO,720544,71813,287246417
48,TTO,2,353484,1390108823
48,TTO,150,5000,19628850
48,TTO,180,540,2119916
48,TTO,730,5110,20060685
48,TTO,120,2160,8479663
48,TTO,166,2490,9775167
48,TTO,100,1800,7066386
48,TTO,224,1568,6155607
48,TTO,305,2440,9578879
48,TTO,1080,5010,19668108
48,TTO,120,960,3768739
48,TTO,480,5280,20728066
48,TTO,650,4550,17862254
48,TTO,172,1104,4334050
48,TTO,2499733,246647,986564922
48,TTO,8246,79208,316825311
48,TTO,107,1926,7561033
48,TTO,3,420,1648823
48,TTO,5687,29631,118481449
48,TTO,5205,18981,75750255
48,TTO,40000,35680,142666837
48,TTO,2221,9174,35921251
48,TTO,394,4618,18080242
48,TTO,10000,39000,155941890
48,TTO,11000,60500,241909855
48,TTO,3000,9300,37186143
48,TTO,3868,30029,119608418
48,TTO,1800700,179153,712814773
48,TTO,1178,11315,45260742
48,TTO,30618,81016,322697247
48,TTO,7353,15232,59901604
48,TTO,52000,44882,175732329
48,TTO,26737,11754,46495989
48,TTO,26239,7447,29458252
48,TTO,3000,9400,36805042
48,TTO,21000,80500,315192115
48,TTO,14118,180130,718876296
48,TTO,129500,6660,26578862
48,TTO,3278,23606,92832720
48,TTO,2697,22505,89028266
48,TTO,431,10070,40512558
48,TTO,14892,75726,298589180
48,TTO,21797,16513,66027396
48,TTO,21995,15878,63490341
48,TTO,2798,47179,186027503
48,TTO,1044,3563,14012369
48,TTO,96,327,1286940
48,TTO,131951,80094,316255389
48,TTO,52950,43896,175578249
48,TTO,1380,3986,15606512
48,TCA,323,370766,1461941461
48,TCA,55,7704,30419631
48,TUR,1,9741,38798151
48,TUR,15875,93678,373072715
48,TUR,19147,79652,304432092
48,TUR,124200,226044,909422481
48,TUR,22000,20750,82969082
48,TUR,19251,79364,305138040
48,TUR,5085,66834,258742941
48,TUR,41,718,2778153
48,URY,6000,10550,40562746
48,URY,1726,15856,60965153
48,URY,1381,12658,50613140
48,URY,20051,81668,325817372
48,URY,12,28,110148
48,URY,301,6190,24702350
48,URY,213,2631,10500404
48,URY,49887,83573,333148444
48,URY,9981,40224,155723308
48,URY,132,1083,4329983
48,URY,576,3047,12189326
48,URY,1812,10376,41503706
48,URY,72,522,2087953
48,URY,480,860,3440563
48,URY,600,1500,6000825
48,URY,288,828,3313845
48,URY,192,657,2626501
48,URY,288,1307,5226122
48,URY,1020,4497,17987595
48,URY,180,1479,5914907
48,URY,432,2013,8050379
48,URY,480,2994,11976691
48,URY,288,921,3682477
48,URY,192,1472,5886588
48,URY,96,818,3271606
48,URY,912,11287,45147784
48,URY,72,499,1995795
48,URY,192,2860,11439103
48,URY,96,638,2553543
48,URY,96,843,3371444
48,URY,2,5367,21417457
48,URY,2,116,462942
48,URY,124,4000,15794160
48,URY,804,6473,25777886
48,URY,804,205,817687
48,URY,804,19889,79208819
48,URY,804,6181,24614439
48,URY,804,1309,5211340
48,URY,2084,22578,87046969
48,URY,1190,17928,68930907
48,URY,10,511,2000393
48,URY,200,2421,9478473
48,URY,4680,14462,58182818
48,URY,1789,9186,37159269
48,URY,406,5573,22197816
48,URY,5,2693,10724910
48,URY,6,6310,25132322
48,URY,6,3117,12413726
48,URY,3,7531,29998218
48,URY,3,1461,5819860
48,URY,280,152381,606958093
48,URY,7,14627,58263128
48,URY,81280,24468,94073273
48,URY,112,438,1729539
48,URY,554870,28950,114311536
48,URY,4300,418,1651477
48,URY,73500,4082,16116795
48,URY,500896,13245,52296478
48,URY,3500,194,767241
48,URY,580,2012,8031446
48,URY,397,772,3080600
48,URY,214614,8043,32100085
48,URY,60000,734,2927989
48,URY,82000,6513,25992841
48,URY,584260,14882,59390959
48,URY,435,4213,16814815
48,URY,15200,2246,8963596
48,URY,577425,33251,132443840
48,URY,302340,10025,39930680
48,URY,54500,1489,5931707
48,URY,1258440,22193,88396853
48,URY,250,2165,8622683
48,URY,13500,772,3075350
48,URY,14,30,118698
48,URY,516350,36696,144058289
48,URY,889800,13175,51723629
48,URY,89500,1448,5684868
48,URY,1090880,20513,80529909
48,URY,12000,418,1642660
48,URY,1908,9439,37056324
48,URY,5000,175,688109
48,URY,13773,23790,94911394
48,URY,1958,17857,71241394
48,URY,49231,32074,129746548
48,URY,150,4,17475
48,URY,506,9229,36230539
48,URY,6133,257084,1009251555
48,VEN,14008,48801,196334861
48,VEN,64,17050,68199425
48,VEN,19322,48647,193766705
48,VEN,271,929,3700307
48,VEN,2436,5925,23693011
48,VEN,16214,47371,189413737
48,VEN,2815,10177,40692716
48,VEN,2,8332,33240970
48,VEN,2,35750,142624777
48,VEN,3,22907,91389460
48,VEN,2,3018,12040781
48,VEN,8,6064,24191554
48,VEN,1,159,634698
48,VEN,1,5832,23266457
48,VEN,1,1395,5566260
48,VEN,1,2156,8601709
48,VEN,24500,55310,221235022
48,VEN,25,492,1968956
48,VEN,26000,10914,43655018
48,VEN,428238,66519,264956868
48,VEN,46,99200,395128480
48,VEN,27,19786,77673715
48,VEN,34714,40403,162551242
48,VEN,18240,19470,76234988
48,VEN,23258,35240,136429124
48,VEN,48446,61890,237957136
48,VEN,22500,10382,40993347
48,VEN,3306,135104,538138860
48,VEN,44,2160,8603604
48,VEN,674,11342,45175214
48,VEN,3503,52849,210505335
48,VEN,7,10017,38285475
48,VEN,6,0,1195
48,VEN,22,80887,320052029
48,VEN,3800,42966,171140023
48,VEN,1714,78333,309943694
48,VEN,1901,29284,117133044
48,VEN,4666,60512,242041314
48,VEN,2520,68089,272349952
48,VEN,2880,32307,129223212
48,VEN,4334,28108,112429790
48,VEN,3636,14465,57859138
48,VEN,9250,17020,68070299
48,VEN,10500,20018,80061070
48,VEN,5,15322,60149078
48,VEN,63,180913,710223770
48,VEN,17,64643,253771666
48,VEN,150,420,1679761
48,VEN,13000,12623,48245737
48,VEN,23000,35520,140544115
48,VEN,20000,32618,131945975
48,VEN,5000,19902,80505946
48,VEN,11000,21110,83509022
48,VEN,19500,25408,101630993
48,VEN,559500,760006,3039934562
48,VEN,141000,207716,830824314
48,VEN,39000,44088,176333927
48,VEN,18,6088,23567800
48,VEN,45,16203,62728175
48,VEN,63,20771,80414817
48,VEN,63,21088,81642493
48,VEN,60,10,39217
48,VEN,20,15,56903
48,VEN,20,621,2388396
48,VEN,1756,7332,29203739
48,VEN,10386,25957,103392138
48,VEN,12240,9576,38142644
48,VEN,24750,36608,145813164
48,VEN,630,1608,6404905
48,VEN,48,414,1648068
48,VEN,840,3846,15319195
48,VEN,708,4507,17953810
48,VEN,144,747,2976847
48,VEN,3000,1500,5974725
48,VEN,4200,2100,8364615
48,VEN,492,1934,7702615
48,VEN,504,700,2787568
48,VEN,72,320,1273333
48,VEN,72,274,1089790
48,VEN,55,1526,6078088
48,VEN,49,1568,6245579
48,VEN,360,748,2977803
48,VEN,2,3,11153
48,VEN,11650,35672,142634729
48,VEN,10160,34398,137542106
48,VEN,3930,9708,38817655
48,VEN,12334,20891,84050328
48,VEN,26741,88505,355095738
48,VEN,4940,16358,65811830
48,VEN,1378,10630,42335887
48,VEN,54505,262364,1027268111
48,VEN,8663,37334,146180386
48,VEN,1621,4002,15738225
48,VEN,5,22864,91246483
48,VEN,16010,89404,356108148
48,VEN,24594,164831,656548510
48,VEN,8515,31943,123664876
48,VEN,21089,174449,675369536
48,VEN,6960,53737,208040496
48,VEN,211,706,2822348
48,VEN,3248,28923,115647945
48,VEN,11222,70322,281183900
48,VEN,774,11754,46996567
48,VEN,17990,107695,433278957
48,VEN,13633,84252,338962604
48,VEN,25000,73875,294826260
48,VEN,2,1642,6538548
48,VEN,949,4945,19413875
48,VEN,11503,47603,186878979
48,VEN,4650,19364,76019552
48,VEN,19293,48454,190220948
48,VEN,2196,11453,44961844
48,VEN,5310,37799,148391044
48,VEN,2296,9539,37449608
48,VEN,594,1349,5297277
48,VEN,1251,7329,28821716
48,VEN,1437,7622,29974594
48,VEN,13904,141600,566387256
48,VEN,7452,85367,340029287
48,VEN,1611,18433,73422918
48,VEN,24,497,1986397
48,VEN,24,109,436298
48,VEN,2142,15904,63606575
48,VEN,154,3484,13933014
48,VEN,1,50,199972
48,VEN,0,40,159977
48,VEN,24000,31560,124112540
48,VEN,3,15236,60271788
48,VEN,5,8215,32499493
48,VEN,2,7963,31501464
48,VEN,8,20294,80280431
48,VEN,3,7888,31203981
48,VEN,40,108779,430318253
48,VEN,43,111227,440001456
48,VEN,54000,56700,222787341
48,VEN,168000,204122,810712774
48,VEN,39000,49500,196268137
48,VEN,8000,26560,105550104
48,VEN,3825,13464,53516908
48,VEN,27000,31860,125624936
48,VEN,142500,176406,697227761
48,VEN,208500,273711,1081884739
48,VEN,25000,41345,164683337
48,VEN,80176,273518,1079997435
48,VEN,59,142,566284
48,VEN,30401,15181,60068681
48,VEN,18627,80199,319442934
48,VEN,3,7854,31076393
48,VEN,3,7854,31076393
48,VEN,4,9981,39491630
48,VEN,2,4512,17852901
48,VEN,60,176183,697114243
48,VEN,4500,10455,41224497
48,VEN,27000,31860,125800484
48,VEN,133,308,1225575
48,VEN,504832,39428,157492259
48,VEN,291700,2810,11213310
48,VEN,417800,18660,74340433
48,VEN,566970,13281,52775883
48,VEN,237,98,392101
48,VEN,7200,151,591771
48,VEN,564040,1141701,4530956041
48,VEN,2000,316,1257680
48,VEN,3,191700,752570109
48,VEN,19384,51141,201652114
48,VEN,4900,5556,22131975
48,VEN,3097,8462,33481905
48,VEN,76500,80288,309847014
48,VEN,8,64,255957
48,VEN,351,934,3722214
48,VEN,176882,20510,80930124
48,VEN,69128,2179,8513732
48,VEN,395000,12746,50129919
48,VEN,1769595,25853,101329895
48,VEN,3600,130,513350
48,VEN,115428,221661,874015500
48,VEN,55900,2024,7882378
48,VEN,3,3714,14579878
48,VEN,160,12,47798
48,VEN,24,4,14603
48,VEN,1,100,406545
48,VEN,108,16,64198
48,VNM,7200,19584,76679781
48,VNM,4000,16120,63116732
48,VNM,26000,121680,486650642
48,VNM,28900,107460,420752108
48,VNM,73,28269,112599827
48,VNM,86,43038,172088953
48,VNM,355,69448,274787486
48,VNM,307,60187,240119844
48,XCF,900,3809,15018213
48,XCF,832,6861,26378472
48,XCF,370,2208,8794716
48,XCF,1158,920708,3604965767
48,XCF,11709,121752,478799400
48,XCF,500,6543,26083766
48,XCF,400,4641,18500511
87,ALB,15000000,6000000,23658180000
87,DEU,35628,91669,366624069
87,DEU,188755000,834000,3223997932
87,DEU,2810,97723,384304886
87,DEU,23800000,114986,439483426
87,DEU,141000,26,100537
87,DEU,2,3,12899
87,DEU,375000,10,38181
87,DEU,3139,69433,266956424
87,DEU,2,3,12496
87,DEU,50331,62243,247884619
87,DEU,84650000,367663,1464586744
87,DEU,6180,133847,535190247
87,DEU,45000,10,38386
87,DEU,4,6,25590
87,DEU,10,3,12795
87,ABW,624,821,3213785
87,ABW,24,99,387628
87,ABW,19,94,368050
87,ABW,62,105,411120
87,ABW,88,44,170321
87,ABW,12,60,234926
87,ABW,100,240,939703
87,ABW,981,1516,5936027
87,ABW,9,167,653094
87,ABW,56,108,422866
87,ABW,22,431,1685828
87,ABW,247,330,1292092
87,ABW,1,65,256069
87,ABW,46,125,488646
87,ABW,78,474,1854348
87,ABW,31,123,480423
87,ABW,18,465,1821262
87,ABW,15,253,989742
87,ABW,19,304,1190134
87,ABW,38,127,498043
87,ABW,38,179,700079
87,ABW,12,199,779484
87,ABW,19,70,272514
87,ABW,23,95,373532
87,ABW,21,103,402898
87,ABW,57,92,360611
87,ABW,86,830,3250668
87,ABW,1,34,131558
87,ABW,54,253,990447
87,ABW,1,34,132498
87,ABW,11,74,288959
87,ABW,208,341,1336728
87,ABW,132,203,794049
87,ABW,204,340,1329680
87,ABW,173,711,2782539
87,ABW,11,37,143775
87,ABW,36,185,725921
87,ABW,5,86,335161
87,ABW,97,392,1536728
87,ABW,6,28,109945
87,ABW,6,28,109945
87,ABW,10,45,174785
87,ABW,369,1113,4357560
87,ABW,1009,1324,5184186
87,ABW,2,98,383399
87,ABW,1668,1384,5417467
87,ABW,64,420,1645577
87,ABW,12,44,172279
87,ABW,1,59,231167
87,ABW,5,13,51684
87,ABW,84,601,2352390
87,ABW,9,143,560063
87,ABW,4,29,112764
87,ABW,36,184,713586
87,ABW,48,197,763760
87,ABW,60,365,1412305
87,ABW,480,1339,5183252
87,ABW,12,45,172357
87,ABW,48,159,616954
87,ABW,120,334,1291516
87,ABW,1032,5564,21541367
87,ABW,36,130,504063
87,ABW,324,1583,6128196
87,ABW,1200,4773,18480289
87,ABW,1308,4815,18641961
87,ABW,156,544,2105449
87,ABW,96,282,1091749
87,ABW,12,38,148199
87,ABW,36,113,437629
87,ABW,60,193,745641
87,ABW,240,2481,9606926
87,ABW,108,1305,5053636
87,ABW,252,2232,8640612
87,ABW,84,636,2461778
87,ABW,48,226,873399
87,ABW,720,4173,16156955
87,ABW,3,38,150353
87,ABW,6,94,366484
87,ABW,19,118,460455
87,ABW,62650,24663,98242519
87,ABW,1224,1020,4035895
87,ABW,4032,4480,17913325
87,ABW,14144,5815,23252135
87,ABW,816,884,3534683
87,ABW,110350,16635,66539383
87,ABW,7200,6400,24777280
87,ABW,6,6400,24777280
87,ABW,10,200,774290
87,ABW,3,300,1161435
87,ABW,20,15,59991
87,ABW,407,665,2659621
87,ABW,75,875,3499501
87,ABW,130,775,3099558
87,ABW,345,900,3599487
87,ABW,10,18,71990
87,ABW,20,95,379946
87,ABW,500,500,1999715
87,ABW,38,2023,8090847
87,ABW,4815,10262,39812007
87,ABW,6192,11250,43552264
87,ABW,14,350,1399800
87,ABW,26,234,935867
87,ABW,713,5365,21456942
87,ABW,3,155,619912
87,ABW,10,1150,4599344
87,ABW,151,2274,9094704
87,ABW,154,22309,88847345
87,ABW,9225,8200,31340810
87,ABW,9900,4950,19713375
87,ABW,240,323,1276451
87,ABW,3400,2420,9573381
87,ABW,104,447,1769898
87,ABW,200,642,2540636
87,ABW,80,293,1159331
87,ABW,200,644,2546571
87,ABW,28,442,1750866
87,ABW,1740,1489,5889835
87,ABW,100,251,991762
87,ABW,174,211,835984
87,ABW,188,237,937752
87,ABW,191,889,3517520
87,ABW,1608,448,1773539
87,ABW,3350,1455,5757086
87,ABW,3266,8986,35929011
87,ABW,500,494,1954639
87,ABW,1323,12701,50784276
87,ABW,8,61,242154
87,ABW,16,337,1332953
87,ABW,14,525,2077299
87,ABW,810,328,1299083
87,ABW,377500,13608,54195851
87,ABW,10,55,217622
87,ABW,24,124,490638
87,ABW,120,751,2972318
87,ABW,14918,18741,73997890
87,ABW,2445,1985,7854169
87,ABW,40,25,98919
87,ABW,2014,22287,88757978
87,ABW,200,950,3758922
87,ABW,160,680,2690597
87,ABW,139,2387,9443203
87,ABW,500,1630,6450310
87,ABW,20,540,2136650
87,ABW,17,20,77429
87,ABW,4060,406,1551752
87,ABW,3443,2096,8076838
87,ABW,2439,1262,4885770
87,ABW,5,300,1146615
87,ABW,1002,600,2322870
87,ABW,2858,5604,21694173
87,ABW,5011,3000,11614350
87,ABW,430,153,584774
87,ABW,35,364,1455793
87,ABW,5600,2394,9198056
87,ABW,1308,945,3662391
87,ABW,1500,625,2419656
87,ABW,12,560,2140348
87,ABW,2019,1744,6825594
87,ABW,267,110,425860
87,ABW,735,980,3794021
87,ABW,2866,1430,5476943
87,ABW,7824,4356,16778574
87,ABW,86,133,513562
87,ABW,598,6770,27057421
87,ABW,459,389,1509322
87,ABW,1500,350,1355008
87,ABW,110,113,436390
87,ABW,435,1305,5219256
87,ABW,187,521,1990141
87,ABW,11,1288,4930539
87,ABW,4,450,1719922
87,ABW,5247,6550,25667886
87,ABW,11,817,3122615
87,ABW,300,600,2293230
87,ABW,50,300,1199829
87,ABW,2520,581,2241478
87,ABW,915,2248,8694706
87,ABW,31,142,542731
87,ABW,224,1199,4686601
87,ABW,2,220,840851
87,ABW,67,2601,10391875
87,ABW,33,1050,4013152
87,ABW,998,1297,5187261
87,ABW,1200,2321,9282677
87,ABW,1,215,833755
87,ABW,100,437,1747751
87,ABW,2457,3207,12629717
87,ABW,86,688,2629570
87,ABW,1,15,57331
87,ABW,405,288,1151836
87,ABW,258,768,3071562
87,ABW,140,39,150589
87,ABW,486,6506,25016554
87,ABW,5040,2520,10076245
87,ABW,270,300,1199553
87,ABW,320,1600,6397616
87,ABW,30,1200,4798212
87,ABW,13,1703,6809463
87,ABW,64,128,511809
87,ABW,653,1959,7833081
87,ABW,1,27,107960
87,ABW,8,40,159940
87,ABW,1,29,115957
87,ABW,6900570,66489,263022228
87,ABW,718,4647,18580636
87,ABW,10685,23524,94060669
87,ABW,647,921,3681388
87,ABW,720,8798,35180370
87,ABW,276,7052,28199212
87,ABW,4500,1500,5873145
87,ABW,31,7290,28543485
87,ABW,25432,8204,32812923
87,ABW,25600,8467,33501096
87,ABW,359,2463,9847770
87,ABW,21950,27418,109632747
87,ABW,6077,11764,47039071
87,ABW,970,1492,5967776
87,ABW,22,513,2050996
87,ABW,10,237,947447
87,ABW,1145,9009,36023976
87,ABW,4,112,446474
87,ABW,33,307,1228222
87,ABW,180,1960,7838199
87,ABW,300,2992,11962462
87,ABW,81,931,3723852
87,ABW,47,443,1769940
87,ABW,367,2743,10966154
87,ABW,99,1528,6108564
87,ABW,49,1293,5171433
87,ABW,230,648,2592954
87,SAU,28,22400,87937248
87,SAU,28,22400,85613920
87,SAU,210,51644,202207488
87,SAU,70,16718,65459686
87,SAU,22362,31150,123254142
87,ARG,72000,181912,727631628
87,ARG,5100000,40690,161000564
87,ARG,410,20518,78420822
87,ARG,228,12301,49759240
87,ARG,3145,120948,481754026
87,AUS,4002668,274527,1078999089
87,AUS,1952,276,1082616
87,BHS,4690,63665,253544150
87,BHS,1230,15172,60680392
87,BRB,146,10248,40818166
87,BRB,25,2093,8337530
87,BRB,2620,104383,417470902
87,BRB,95,10545,42175909
87,BRB,953,8783,35336658
87,BEL,81,46402,180781400
87,BEL,16250,38350,151741746
87,BEL,19989,145853,571078152
87,BEL,15121,21154,83188121
87,BOL,6229,15054,58280808
87,BOL,6980,17567,68009762
87,BOL,48,140,542003
87,BOL,2854,14788,57252474
87,BRA,72000,247680,990697709
87,BRA,33000000,10890000,43376503500
87,BRA,8497240,2846575,10879753508
87,BRA,34740000,11511446,46312966271
87,BRA,33000000,10963814,43849008226
87,BRA,11000000,3003000,11758036290
87,BRA,10090210,1291547,5092608094
87,BRA,42,35235,140323308
87,BRA,23524,172222,679074778
87,BRA,21428,153468,611287697
87,BRA,328320,2431699,9294075927
87,BRA,24928,185869,733912840
87,BRA,28417,42512,162484213
87,BRA,113759,170188,650465173
87,BRA,422400,3400320,13599341818
87,BRA,96000,240000,959863200
87,BRA,4816,31041,119345209
87,BRA,364800,2936640,11443311734
87,BRA,216000,540000,2159692200
87,BRA,24105,51344,197406579
87,BRA,25000,60878,238991063
87,BRA,115200,927360,3709356538
87,BRA,364800,2936640,11223984912
87,BRA,504000,1257120,4804775496
87,BRA,84750,128893,492636867
87,BRA,26896,38425,153349724
87,CYM,6060,68631,276115075
87,CYM,4500,81417,311179692
87,CYM,123,8359,33360484
87,CYM,27580,323472,1285512368
87,CYM,1690,63164,252619197
87,CYM,3240,41036,158870680
87,CAN,52708,54620,215368614
87,CAN,352,38254,151363480
87,CAN,384,37749,148844651
87,CAN,768,76179,308161623
87,CAN,1488,152172,596649032
87,CAN,1472500,181601,730620568
87,CAN,368,37457,149823829
87,CAN,2788000,54645,218008521
87,CAN,220,1,4023
87,KOR,3041816,98488,378668416
87,KOR,65470,477820,1902920686
87,KOR,20491,163035,651897478
87,KOR,154000,643720,2547045547
87,KOR,50000,215000,850514200
